interval_start,5XX_count,true_anomaly,predicted_anomaly,anomaly_likelihood,reconstruction_error,relative_position
2024-03-01 13:50:00,80.44040252158842,0,0,0.6899148982021222,0.00040814780050541183,0.0
2024-03-01 13:55:00,64.44040252158842,0,0,0.6887997115713673,0.0003171912544685247,0.0
2024-03-01 14:00:00,54.299121989195584,0,0,0.6878679002908691,0.0003999089316332992,0.0
2024-03-01 14:05:00,66.29912198919558,0,0,0.715511911199237,0.0004430950471223324,0.0
2024-03-01 14:10:00,65.29912198919558,0,0,0.7068118586524073,0.000358016308206836,0.0
2024-03-01 14:15:00,71.29912198919558,0,0,0.7393642876991657,0.00048705609609372394,0.0
2024-03-01 14:20:00,67.29912198919558,0,0,0.9074784467403084,0.0009903154427448827,0.0
2024-03-01 14:25:00,65.29912198919558,0,0,0.8725935950739928,0.0003393338533286405,0.0
2024-03-01 14:30:00,64.29912198919558,0,0,0.8111976942496909,0.0008080212554038371,0.0
2024-03-01 14:35:00,46.299121989195584,0,0,0.8030544543087292,0.0003108142916981771,0.0
2024-03-01 14:40:00,114.29912198919558,0,0,0.8262306227541557,0.0009341596388415453,0.0
2024-03-01 14:45:00,84.29912198919558,0,0,0.8638413834724981,0.0004561170190396385,0.0
2024-03-01 14:50:00,79.29912198919558,0,0,0.7231061891824511,0.0004607696075116818,0.0
2024-03-01 14:55:00,75.29912198919558,0,0,0.7047187408442246,0.00040175376026684327,0.0
2024-03-01 15:00:00,80.25093383060691,0,0,0.7362155877802758,0.0005789652087178854,0.0
2024-03-01 15:05:00,99.25093383060691,0,0,0.762617887953213,0.0004950473863366671,0.0
2024-03-01 15:10:00,91.25093383060691,0,0,0.742708000873977,0.0005185343741182706,0.0
2024-03-01 15:15:00,93.25093383060691,0,0,0.7364334453004173,0.00048174517649505414,0.0
2024-03-01 15:20:00,102.25093383060691,0,0,0.7838113726457845,0.0006893652376507412,0.0
2024-03-01 15:25:00,88.25093383060691,0,0,0.8017362928083339,0.0005529913247463071,0.0
2024-03-01 15:30:00,108.25093383060691,0,0,0.892187058115005,0.0007065694209543329,0.0
2024-03-01 15:35:00,107.25093383060691,0,0,0.9920733750122847,0.0012951318345004437,0.0
2024-03-01 15:40:00,83.25093383060691,0,0,0.9956720289576553,0.0008756652215300451,0.0
2024-03-01 15:45:00,69.25093383060691,0,0,0.8791295229335843,0.0005345389436422035,0.0
2024-03-01 15:50:00,75.25093383060691,0,0,0.7459580163869595,0.0005625468224771405,0.0
2024-03-01 15:55:00,58.25093383060693,0,0,0.6566227926024049,0.0003238040435346573,0.0
2024-03-01 16:00:00,51.299121989195584,0,0,0.5932373153630204,0.00036622150749548863,0.0
2024-03-01 16:05:00,62.29912198919559,0,0,0.5996696784662252,0.00032686216079607424,0.0
2024-03-01 16:10:00,88.29912198919558,0,0,0.6475806737758433,0.0005104946414951268,0.0
2024-03-01 16:15:00,84.29912198919558,0,0,0.6995483572553258,0.0004663642597833378,0.0
2024-03-01 16:20:00,99.29912198919558,0,0,0.7179192992836225,0.0005642494790825202,0.0
2024-03-01 16:25:00,74.29912198919558,0,0,0.734197477964818,0.0005175833097187318,0.0
2024-03-01 16:30:00,93.29912198919558,0,0,0.7705863442704095,0.0006626832274593869,0.0
2024-03-01 16:35:00,102.29912198919558,0,0,0.8992772032417514,0.0008800795555906631,0.0
2024-03-01 16:40:00,87.29912198919558,0,0,0.8846815945728927,0.000630147658633979,0.0
2024-03-01 16:45:00,85.29912198919558,0,0,0.8791339620857513,0.000899700594991893,0.0
2024-03-01 16:50:00,101.29912198919558,0,0,0.9017957944246542,0.0006593393092628741,0.0
2024-03-01 16:55:00,100.29912198919558,0,0,0.689088792393771,0.0003981872017287336,0.0
2024-03-01 17:00:00,76.44040252158842,0,0,0.758694591096755,0.0008121171880419873,0.0
2024-03-01 17:05:00,92.44040252158842,0,0,0.8012738184073219,0.0005011732590582551,0.0
2024-03-01 17:10:00,96.44040252158842,0,0,0.8301040153403983,0.0008694807719700379,0.0
2024-03-01 17:15:00,73.44040252158842,0,0,0.7875018026141644,0.00040575543147595544,0.0
2024-03-01 17:20:00,108.44040252158842,0,0,0.6531380563766253,0.0005902089052393215,0.0
2024-03-01 17:25:00,111.44040252158842,0,0,0.7060638766684386,0.0005332859025704739,0.0
2024-03-01 17:30:00,109.44040252158842,0,0,0.7100900668605755,0.0006000443933077125,0.0
2024-03-01 17:35:00,98.44040252158842,0,0,0.8559381242480544,0.0008727512510891605,0.0
2024-03-01 17:40:00,109.44040252158842,0,0,0.9071064044538717,0.0007558402476587787,0.0
2024-03-01 17:45:00,76.44040252158842,0,0,0.7563897787971976,0.000516079652111333,0.0
2024-03-01 17:50:00,107.44040252158842,0,0,0.817562226800628,0.0009041397584313778,0.0
2024-03-01 17:55:00,62.44040252158844,0,0,0.7914608878946768,0.0004522108353966506,0.0
2024-03-01 18:00:00,92.66514739298002,0,0,0.6345678605589484,0.0005375355648636565,0.0
2024-03-01 18:05:00,99.66514739298002,0,0,0.6858583901414255,0.0005523790568442436,0.0
2024-03-01 18:10:00,76.66514739298002,0,0,0.8253936581497694,0.0007802240174108842,0.0
2024-03-01 18:15:00,70.66514739298002,0,0,0.7547724429910637,0.00041955295953929607,0.0
2024-03-01 18:20:00,99.66514739298002,0,0,0.633515555103165,0.0005535499764526171,0.0
2024-03-01 18:25:00,89.66514739298002,0,0,0.6817330533007444,0.000533843442061439,0.0
2024-03-01 18:30:00,91.66514739298002,0,0,0.9909875738195015,0.002092728593972651,0.0
2024-03-01 18:35:00,131.66514739298003,0,0,0.9923110646996478,0.0005653180763507643,0.0
2024-03-01 18:40:00,76.66514739298002,0,0,0.6589605290742357,0.00047789418390987445,0.0
2024-03-01 18:45:00,55.665147392980025,0,0,0.6127728159281145,0.00038492444337232163,0.0
2024-03-01 18:50:00,83.66514739298002,0,0,0.6056107394421534,0.00043572474401904263,0.0
2024-03-01 18:55:00,87.66514739298002,0,0,0.6167368085684024,0.00042226708808557224,0.0
2024-03-01 19:00:00,85.95804061179348,0,0,0.6388887022460522,0.0005106735951096696,0.0
2024-03-01 19:05:00,88.95804061179348,0,0,0.7061046795613266,0.0006382875671422931,0.0
2024-03-01 19:10:00,82.95804061179348,0,0,0.8037968074017863,0.0008331935304686997,0.0
2024-03-01 19:15:00,77.95804061179348,0,0,0.7553607947262633,0.000454419148592694,0.0
2024-03-01 19:20:00,104.95804061179348,0,0,0.6453946371085483,0.00045814371713207225,0.0
2024-03-01 19:25:00,73.95804061179348,0,0,0.6237478707172792,0.0003692837001681441,0.0
2024-03-01 19:30:00,81.95804061179348,0,0,0.6238005741073223,0.00043315371330834406,0.0
2024-03-01 19:35:00,94.95804061179348,0,0,0.6656419275699681,0.0005252276649929228,0.0
2024-03-01 19:40:00,117.95804061179348,0,0,0.6635182119760502,0.00039528522696641766,0.0
2024-03-01 19:45:00,63.95804061179348,0,0,0.6274805632767176,0.00039232396994894037,0.0
2024-03-01 19:50:00,104.95804061179348,0,0,0.6887454542642641,0.0006135938406764095,0.0
2024-03-01 19:55:00,114.95804061179348,0,0,0.9976518619116703,0.035823716019538474,0.0
2024-03-01 20:00:00,88.29912198919558,0,1,0.9999404428788568,0.025031401204145428,0.0
2024-03-01 20:05:00,93.29912198919558,0,0,0.9549727378110723,0.0004402961160502371,0.0
2024-03-01 20:10:00,103.29912198919558,0,0,0.6985530846102161,0.0007596223182343621,0.0
2024-03-01 20:15:00,70.29912198919558,0,0,0.6998292723628637,0.0005424217645112874,0.0
2024-03-01 20:20:00,84.29912198919558,0,0,0.6957114451297418,0.0003995489876293948,0.0
2024-03-01 20:25:00,92.29912198919558,0,0,0.694869724530339,0.0004777406585056522,0.0
2024-03-01 20:30:00,59.299121989195584,0,0,0.6993096262950729,0.000765700276961331,0.0
2024-03-01 20:35:00,71.29912198919558,0,0,0.7028891143670372,0.0007739527272300594,0.0
2024-03-01 20:40:00,60.299121989195584,0,0,0.6981437740060903,0.00036389892630054867,0.0
2024-03-01 20:45:00,79.29912198919558,0,0,0.6933043979755307,0.0003896197070121639,0.0
2024-03-01 20:50:00,76.29912198919558,0,0,0.694317050803107,0.00043562750076772563,0.0
2024-03-01 20:55:00,52.299121989195584,0,0,0.6940049311363279,0.00035181449304280525,0.0
2024-03-01 21:00:00,72.66514739298002,0,0,0.6947189826465906,0.0003719538667092052,0.0
2024-03-01 21:05:00,82.66514739298002,0,0,0.6954956369240712,0.00040159087021724983,0.0
2024-03-01 21:10:00,67.66514739298002,0,0,0.6958459818934879,0.0003936404826305016,0.0
2024-03-01 21:15:00,72.66514739298002,0,0,0.7030203654528255,0.0010104543689933806,0.0
2024-03-01 21:20:00,90.66514739298002,0,0,0.7050210438899225,0.0005588271947313988,0.0
2024-03-01 21:25:00,73.66514739298002,0,0,0.6969340614827766,0.0003719668082904349,0.0
2024-03-01 21:30:00,72.66514739298002,0,0,0.7008990098542289,0.0008983230653333765,0.0
2024-03-01 21:35:00,74.66514739298002,0,0,0.7029683891726574,0.0005262374717988655,0.0
2024-03-01 21:40:00,75.66514739298002,0,0,0.6971926287843428,0.00041471980377293886,0.0
2024-03-01 21:45:00,53.665147392980025,0,0,0.7001605868652603,0.0007832924136747339,0.0
2024-03-01 21:50:00,65.66514739298002,0,0,0.7002315653287092,0.00041739237754925585,0.0
2024-03-01 21:55:00,74.66514739298002,0,0,0.6949647000990424,0.00036789186586168483,0.0
2024-03-01 22:00:00,52.031172796764466,0,0,0.6946497655583894,0.00038931104191182556,0.0
2024-03-01 22:05:00,65.03117279676445,0,0,0.6962308649067017,0.0004904624970093921,0.0
2024-03-01 22:10:00,66.03117279676445,0,0,0.696807216565432,0.0004378797466358039,0.0
2024-03-01 22:15:00,59.031172796764466,0,0,0.6949185791452188,0.0003372099376773121,0.0
2024-03-01 22:20:00,69.03117279676445,0,0,0.6948226088347823,0.00041615120558118935,0.0
2024-03-01 22:25:00,59.031172796764466,0,0,0.70729261983343,0.0003252836530774467,0.0
2024-03-01 22:30:00,65.03117279676445,0,0,0.8293426942796049,0.0008613512667062039,0.0
2024-03-01 22:35:00,68.03117279676445,0,0,0.8650383973975948,0.0004008658269841164,0.0
2024-03-01 22:40:00,63.03117279676446,0,0,0.6342262720306284,0.0003722717532379881,0.0
2024-03-01 22:45:00,55.031172796764466,0,0,0.6659274586818836,0.00046371068827437065,0.0
2024-03-01 22:50:00,78.03117279676445,0,0,0.6651199672291981,0.0003679363740334495,0.0
2024-03-01 22:55:00,60.031172796764466,0,0,0.6109350667084854,0.00032787942051183845,0.0
2024-03-01 23:00:00,49.37225417416657,0,0,0.6249213751424268,0.0003851565172859315,0.0
2024-03-01 23:05:00,69.37225417416656,0,0,0.6572490957660706,0.00037917019924900284,0.0
2024-03-01 23:10:00,62.37225417416657,0,0,0.6403908460856149,0.00034963568287557287,0.0
2024-03-01 23:15:00,85.37225417416656,0,0,0.6522980133877785,0.00040477994509934467,0.0
2024-03-01 23:20:00,71.37225417416656,0,0,0.6582406785970868,0.00035508078722946464,0.0
2024-03-01 23:25:00,77.37225417416656,0,0,0.6472626664598922,0.00038552402910792065,0.0
2024-03-01 23:30:00,56.37225417416657,0,0,0.6522262031078478,0.00036451989525865773,0.0
2024-03-01 23:35:00,68.37225417416656,0,0,0.6442494088145705,0.0003662916236843551,0.0
2024-03-01 23:40:00,64.37225417416656,0,0,0.6532871593827433,0.0003820505275020125,0.0
2024-03-01 23:45:00,59.37225417416657,0,0,0.6651271198494688,0.0003750669658799296,0.0
2024-03-01 23:50:00,52.37225417416657,0,0,0.6724875874274724,0.000383082433460231,0.0
2024-03-01 23:55:00,50.37225417416657,0,0,0.6504871281455211,0.00033658035454134356,0.0
2024-03-02 00:00:00,57.802551153861856,0,0,0.6540287037773101,0.0003826621988750106,0.0
2024-03-02 00:05:00,78.80255115386186,0,0,0.9332498597959824,0.0007603452931473192,0.0
2024-03-02 00:10:00,79.80255115386186,0,0,0.9470946419307738,0.0004193905312833655,0.0
2024-03-02 00:15:00,57.802551153861856,0,0,0.7509047571889879,0.0004092461658753094,0.0
2024-03-02 00:20:00,57.802551153861856,0,0,0.9670245238528485,0.0008683214167440435,0.0
