interval_start,5XX_count,true_anomaly,predicted_anomaly,anomaly_likelihood,reconstruction_error,relative_position
2024-03-01 04:45:00,52.031172796764466,0,0,0.7107177017651892,0.0008213437542354602,0.0
2024-03-01 04:50:00,76.03117279676445,0,0,0.7128553749007065,0.00045523634708584897,0.0
2024-03-01 04:55:00,54.031172796764466,0,0,0.7018957765612411,0.0003766600323615321,0.0
2024-03-01 05:00:00,34.88989226437161,0,0,0.6997724579941738,0.000378892333862444,0.0
2024-03-01 05:05:00,72.88989226437161,0,0,0.7103743698443066,0.0006786875051769084,0.0
2024-03-01 05:10:00,91.88989226437161,0,0,0.7190709105656892,0.0005938869366421482,0.0
2024-03-01 05:15:00,84.88989226437161,0,0,0.7141087786789155,0.0005262380477958027,0.0
2024-03-01 05:20:00,81.88989226437161,0,0,0.738781101316484,0.001430138747770157,0.0
2024-03-01 05:25:00,69.88989226437161,0,0,0.7380088778437905,0.0004758988859462117,0.0
2024-03-01 05:30:00,57.88989226437161,0,0,0.7075637020360985,0.0004283437144627913,0.0
2024-03-01 05:35:00,69.88989226437161,0,0,0.7050192526262714,0.000386490809976454,0.0
2024-03-01 05:40:00,87.88989226437161,0,0,0.7060070781378336,0.0004587300947216575,0.0
2024-03-01 05:45:00,78.88989226437161,0,0,0.7084682005611931,0.00043587345456063374,0.0
2024-03-01 05:50:00,68.88989226437161,0,0,0.7072998269508779,0.0004063981875817495,0.0
2024-03-01 05:55:00,62.88989226437162,0,0,0.7072127517415884,0.0004352379753369138,0.0
2024-03-01 06:00:00,64.66514739298002,0,0,0.7107917971899764,0.0005272804734274184,0.0
2024-03-01 06:05:00,91.66514739298002,0,0,0.7176107271936472,0.0006638685353394464,0.0
2024-03-01 06:10:00,84.66514739298002,0,0,0.7217000671321883,0.0006672283783739762,0.0
2024-03-01 06:15:00,92.66514739298002,0,0,0.716113679683313,0.0004974757554644158,0.0
2024-03-01 06:20:00,75.66514739298002,0,0,0.7062343656544112,0.00034949005136187254,0.0
2024-03-01 06:25:00,76.66514739298002,0,0,0.708389174577162,0.0005382547122245529,0.0
2024-03-01 06:30:00,88.66514739298002,0,0,0.7231739601939926,0.0008514284052158181,0.0
2024-03-01 06:35:00,72.66514739298002,0,0,0.7242796145351322,0.0005743576049960028,0.0
2024-03-01 06:40:00,77.66514739298002,0,0,0.7334340527175529,0.0011920694009831198,0.0
2024-03-01 06:45:00,57.665147392980025,0,0,0.7350710816186568,0.0006449340468378413,0.0
2024-03-01 06:50:00,68.66514739298002,0,0,0.7115710701536395,0.0004547491077778361,0.0
2024-03-01 06:55:00,82.66514739298002,0,0,0.7090651647260544,0.0005662066019117747,0.0
2024-03-01 07:00:00,83.37225417416656,0,0,0.7030340092293721,0.00047008526772322843,0.0
2024-03-01 07:05:00,73.37225417416656,0,0,0.6796659162300436,0.0005067281577004622,0.0
2024-03-01 07:10:00,59.37225417416657,0,0,0.6314503559231012,0.0003356461056123249,0.0
2024-03-01 07:15:00,63.37225417416656,0,0,0.6201536498571893,0.0004541671363806319,0.0
2024-03-01 07:20:00,89.37225417416656,0,0,0.8213849138323936,0.0008644172421114186,0.0
2024-03-01 07:25:00,71.37225417416656,0,0,0.8012133895618234,0.0004051872062578958,0.0
2024-03-01 07:30:00,64.37225417416656,0,0,0.6041037291715172,0.0003533287302125772,0.0
2024-03-01 07:35:00,85.37225417416656,0,0,0.6573223406224757,0.0005545387283827369,0.0
2024-03-01 07:40:00,90.37225417416656,0,0,0.8237556022675139,0.0007757295584351249,0.0
2024-03-01 07:45:00,63.37225417416656,0,0,0.8989460486559203,0.0007960908960274299,0.0
2024-03-01 07:50:00,89.37225417416656,0,0,0.9037371755409165,0.0006406008392545286,0.0
2024-03-01 07:55:00,74.37225417416656,0,0,0.7094895235596665,0.00039108381237959005,0.0
2024-03-01 08:00:00,71.03117279676445,0,0,0.5955572904878217,0.0003846241960293919,0.0
2024-03-01 08:05:00,86.03117279676445,0,0,0.6737195686200053,0.0005882086765913192,0.0
2024-03-01 08:10:00,128.03117279676448,0,0,0.7814741203364601,0.0005988206967645611,0.0
2024-03-01 08:15:00,109.03117279676445,0,0,0.977057487287732,0.0013861875749089957,0.0
2024-03-01 08:20:00,93.03117279676445,0,0,0.9789502254772179,0.0006234086063327476,0.0
2024-03-01 08:25:00,111.03117279676445,0,0,0.7700780875890767,0.0006430503494009454,0.0
2024-03-01 08:30:00,116.03117279676445,0,0,0.8378927131945322,0.0008078702777346074,0.0
2024-03-01 08:35:00,118.03117279676445,0,0,0.9095227173621945,0.0008776724847226746,0.0
2024-03-01 08:40:00,95.03117279676445,0,0,0.8663887447057658,0.0006702472654456012,0.0
2024-03-01 08:45:00,85.03117279676445,0,0,0.7235793262705429,0.0005215313918966105,0.0
2024-03-01 08:50:00,96.03117279676445,0,0,0.6801927394641056,0.0005833627390112074,0.0
2024-03-01 08:55:00,113.03117279676445,0,0,0.6784031929839858,0.0005153063117121778,0.0
2024-03-01 09:00:00,114.66514739298002,0,0,0.641277594512875,0.0004628129076373804,0.0
2024-03-01 09:05:00,87.66514739298002,0,0,0.6452532102518143,0.0005219586243250868,0.0
2024-03-01 09:10:00,108.66514739298002,0,0,0.6995525823926181,0.0005713268376712589,0.0
2024-03-01 09:15:00,86.66514739298002,0,0,0.7207865808143368,0.0005608874403570837,0.0
2024-03-01 09:20:00,105.66514739298002,0,0,0.7835608922713267,0.0007180597845289153,0.0
2024-03-01 09:25:00,70.66514739298002,0,0,0.714563475551419,0.00040732729878584857,0.0
2024-03-01 09:30:00,72.66514739298002,0,0,0.6627489410118126,0.0006156397700483359,0.0
2024-03-01 09:35:00,92.66514739298002,0,0,0.762625029121042,0.0006274158766806397,0.0
2024-03-01 09:40:00,93.66514739298002,0,0,0.7389075274985075,0.0005841487609022844,0.0
2024-03-01 09:45:00,77.66514739298002,0,0,0.6950862329931367,0.0005458686866705683,0.0
2024-03-01 09:50:00,75.66514739298002,0,0,0.8049016769551142,0.000797871577650433,0.0
2024-03-01 09:55:00,80.66514739298002,0,0,0.785064262910844,0.0005122589123408679,0.0
2024-03-01 10:00:00,68.29912198919558,0,0,0.6015410791262372,0.00042141791658497783,0.0
2024-03-01 10:05:00,65.29912198919558,0,0,0.845615205740224,0.0010631298028755656,0.0
2024-03-01 10:10:00,91.29912198919558,0,0,0.898441237139045,0.0005393622657863494,0.0
2024-03-01 10:15:00,124.29912198919558,0,0,0.6746075642443445,0.0005537276404263229,0.0
2024-03-01 10:20:00,85.29912198919558,0,0,0.6324197187845213,0.00042393967690275615,0.0
2024-03-01 10:25:00,75.29912198919558,0,0,0.5942136016624713,0.0004575812622597754,0.0
2024-03-01 10:30:00,81.29912198919558,0,0,0.5945750408409525,0.00043098415174058297,0.0
2024-03-01 10:35:00,71.29912198919558,0,0,0.594012164061621,0.000441703160008531,0.0
2024-03-01 10:40:00,94.29912198919558,0,0,0.9089589254512408,0.001258365176124757,0.0
2024-03-01 10:45:00,127.29912198919557,0,0,0.9985002976333898,0.0011753350775473089,0.0
2024-03-01 10:50:00,85.29912198919558,0,0,0.9298243728023806,0.0005426818092180473,0.0
2024-03-01 10:55:00,73.29912198919558,0,0,0.8748312188233422,0.0010461567009593844,0.0
2024-03-01 11:00:00,62.958040611793486,0,0,0.8762072494948817,0.000526140299491922,0.0
2024-03-01 11:05:00,105.95804061179348,0,0,0.743696117460715,0.0007139043112212461,0.0
2024-03-01 11:10:00,82.95804061179348,0,0,0.7792743835371989,0.0006006263037004622,0.0
2024-03-01 11:15:00,74.95804061179348,0,0,0.6749164317632451,0.00047431006170648365,0.0
2024-03-01 11:20:00,75.95804061179348,0,0,0.6986432497211813,0.0006615319987386795,0.0
2024-03-01 11:25:00,81.95804061179348,0,0,0.8266308601798054,0.0007834028101573038,0.0
2024-03-01 11:30:00,69.95804061179348,0,0,0.7479904288373985,0.00048277406706767324,0.0
2024-03-01 11:35:00,83.95804061179348,0,0,0.599231302788095,0.00039752540138194794,0.0
2024-03-01 11:40:00,69.95804061179348,0,0,0.5993488307990006,0.00047408023725682463,0.0
2024-03-01 11:45:00,57.95804061179348,1,0,0.9801866223044866,0.002111788057003251,0.0
2024-03-01 11:50:00,48.95804061179348,1,0,0.9729847441255117,0.0003613742985674888,0.0
2024-03-01 11:55:00,54.95804061179348,1,0,0.6007071286593448,0.00037870829364370636,0.0
2024-03-01 12:00:00,62.665147392980025,1,0,0.6124637452913791,0.00039963300831540754,0.0
2024-03-01 12:05:00,72.66514739298002,1,0,0.6234808619818359,0.0004118313817234323,0.0
2024-03-01 12:10:00,39.665147392980025,1,0,0.6141846960709203,0.00033299985498333186,0.0
2024-03-01 12:15:00,28.66514739298002,1,0,0.6003785092500267,0.00032058653367663856,0.0
2024-03-01 12:20:00,79.66514739298002,1,0,0.6528607496459993,0.0005626933944573352,0.0
2024-03-01 12:25:00,63.66514739298002,0,0,0.658276364947135,0.0003275795629888924,0.0
2024-03-01 12:30:00,63.66514739298002,0,0,0.6162093759510585,0.0003692275618714276,0.0
2024-03-01 12:35:00,73.66514739298002,0,0,0.6597440326331849,0.0004927338235675386,0.0
2024-03-01 12:40:00,74.66514739298002,0,0,0.7056376994433138,0.0005481282999289226,0.0
2024-03-01 12:45:00,89.66514739298002,0,0,0.6831697418620097,0.0003955591679152191,0.0
2024-03-01 12:50:00,79.66514739298002,0,0,0.6772834759150755,0.0005332980577720581,0.0
2024-03-01 12:55:00,62.665147392980025,0,0,0.6912029706690246,0.0004487563231288232,0.0
2024-03-01 13:00:00,47.44040252158844,0,0,0.9524011427377717,0.0020174262118015456,0.0
2024-03-01 13:05:00,58.44040252158844,0,0,0.9460565127796337,0.0003840719369487498,0.0
2024-03-01 13:10:00,88.44040252158842,0,0,0.667610870900641,0.0005016527959080644,0.0
2024-03-01 13:15:00,77.44040252158842,0,0,0.6902841593018796,0.00044693319248407913,0.0
2024-03-01 13:20:00,59.44040252158844,0,0,0.6673003919886524,0.000386583317587767,0.0
2024-03-01 13:25:00,71.44040252158842,0,0,0.6603307032930477,0.00037607684811142,0.0
2024-03-01 13:30:00,66.44040252158842,0,0,0.709266857584367,0.0006073256459233779,0.0
2024-03-01 13:35:00,111.44040252158842,0,0,0.7572007494794085,0.0005661840761344133,0.0
2024-03-01 13:40:00,75.44040252158842,0,0,0.7320508922441694,0.0004961015785119892,0.0
2024-03-01 13:45:00,36.44040252158844,0,0,0.6883406650966891,0.0003736016757246062,0.0
2024-03-01 13:50:00,80.44040252158842,0,0,0.7155131644845052,0.0006090620161099409,0.0
2024-03-01 13:55:00,64.44040252158842,0,0,0.7176120323175095,0.00035394864091855784,0.0
2024-03-01 14:00:00,54.299121989195584,0,0,0.6734131091072377,0.00041309558843135897,0.0
2024-03-01 14:05:00,66.29912198919558,0,0,0.7205976196923134,0.000569358783764159,0.0
2024-03-01 14:10:00,65.29912198919558,0,0,0.7249386929209136,0.0004280874702785753,0.0
2024-03-01 14:15:00,71.29912198919558,0,0,0.7286705187587745,0.0005031044308320306,0.0
2024-03-01 14:20:00,67.29912198919558,0,0,0.9120757809374396,0.001128419971076783,0.0
2024-03-01 14:25:00,65.29912198919558,0,0,0.8978000587729403,0.0004396902272735873,0.0
2024-03-01 14:30:00,64.29912198919558,0,0,0.8015979900079935,0.0008025416253070307,0.0
2024-03-01 14:35:00,46.299121989195584,0,0,0.771652531845507,0.0003381862725457448,0.0
2024-03-01 14:40:00,114.29912198919558,0,0,0.8180377605639895,0.0010054817093436386,0.0
2024-03-01 14:45:00,84.29912198919558,0,0,0.8537539398432107,0.0004750853713575975,0.0
2024-03-01 14:50:00,79.29912198919558,0,0,0.7125435035989144,0.0005267492688198636,0.0
2024-03-01 14:55:00,75.29912198919558,0,0,0.7006557196638935,0.00044436920363163246,0.0
2024-03-01 15:00:00,80.25093383060691,0,0,0.7144932849973175,0.0005877739452394964,0.0
2024-03-01 15:05:00,99.25093383060691,0,0,0.744723689759909,0.0005454591604347857,0.0
2024-03-01 15:10:00,91.25093383060691,0,0,0.7361481704936756,0.0005611344138224783,0.0
2024-03-01 15:15:00,93.25093383060691,0,0,0.7290992458744733,0.0005322424726009683,0.0
2024-03-01 15:20:00,102.25093383060691,0,0,0.7837423518169009,0.0007509086710774042,0.0
2024-03-01 15:25:00,88.25093383060691,0,0,0.8583903285421222,0.000815943522248817,0.0
2024-03-01 15:30:00,108.25093383060691,0,0,0.9371717058629967,0.000723012756870652,0.0
2024-03-01 15:35:00,107.25093383060691,0,0,0.9890736283126695,0.0014273085393639378,0.0
2024-03-01 15:40:00,83.25093383060691,0,0,0.9950961825620018,0.0009379041187382477,0.0
2024-03-01 15:45:00,69.25093383060691,0,0,0.8592447257919011,0.0005655097297017494,0.0
2024-03-01 15:50:00,75.25093383060691,0,0,0.7271418102546783,0.0006133598921020848,0.0
2024-03-01 15:55:00,58.25093383060693,0,0,0.664342707675143,0.00040953220295570145,0.0
2024-03-01 16:00:00,51.299121989195584,0,0,0.590964477067752,0.0003656527785111539,0.0
2024-03-01 16:05:00,62.29912198919559,0,0,0.586540346869878,0.00037324333067479396,0.0
2024-03-01 16:10:00,88.29912198919558,0,0,0.6332994291953443,0.0005269031641145221,0.0
2024-03-01 16:15:00,84.29912198919558,0,0,0.6644439265503206,0.0004714290419522708,0.0
2024-03-01 16:20:00,99.29912198919558,0,0,0.6929743244034604,0.0006017413370277005,0.0
2024-03-01 16:25:00,74.29912198919558,0,0,0.7294229917662192,0.0005791592062991265,0.0
2024-03-01 16:30:00,93.29912198919558,0,0,0.7555474996909035,0.0006829443718734095,0.0
2024-03-01 16:35:00,102.29912198919558,0,0,0.8747857842773503,0.0009180450433407617,0.0
2024-03-01 16:40:00,87.29912198919558,0,0,0.8676818766417802,0.0006740451177198221,0.0
2024-03-01 16:45:00,85.29912198919558,0,0,0.8656975294907365,0.0009473539684560764,0.0
2024-03-01 16:50:00,101.29912198919558,0,0,0.9324297309194682,0.0008678176051442436,0.0
2024-03-01 16:55:00,100.29912198919558,0,0,0.7551271249468172,0.000445242476017433,0.0
2024-03-01 17:00:00,76.44040252158842,0,0,0.7450232812206162,0.000847109367176202,0.0
2024-03-01 17:05:00,92.44040252158842,0,0,0.8247535016327864,0.0006521331372635498,0.0
2024-03-01 17:10:00,96.44040252158842,0,0,0.8512886827375115,0.0009025821106374282,0.0
2024-03-01 17:15:00,73.44040252158842,0,0,0.7480146144249439,0.00040648523253913757,0.0
2024-03-01 17:20:00,108.44040252158842,0,0,0.6377185456178549,0.0006487233072715318,0.0
2024-03-01 17:25:00,111.44040252158842,0,0,0.7363391528845786,0.0006570025118797513,0.0
2024-03-01 17:30:00,109.44040252158842,0,0,0.7198102733695824,0.0006138975442390333,0.0
2024-03-01 17:35:00,98.44040252158842,0,0,0.8323094212270175,0.0009399862129488002,0.0
2024-03-01 17:40:00,109.44040252158842,0,0,0.9030320117506605,0.0008281988048387965,0.0
2024-03-01 17:45:00,76.44040252158842,0,0,0.7418132244883524,0.0005353320834196804,0.0
2024-03-01 17:50:00,107.44040252158842,0,0,0.7976770617497463,0.0009719080835499713,0.0
2024-03-01 17:55:00,62.44040252158844,0,0,0.8019787574643901,0.0005267463475958235,0.0
2024-03-01 18:00:00,92.66514739298002,0,0,0.6368707871628615,0.0005618378378963105,0.0
2024-03-01 18:05:00,99.66514739298002,0,0,0.6793875877308304,0.0006165948051488125,0.0
2024-03-01 18:10:00,76.66514739298002,0,0,0.8180782283291916,0.0008132666707890265,0.0
2024-03-01 18:15:00,70.66514739298002,0,0,0.720283177910422,0.0004266164453818176,0.0
2024-03-01 18:20:00,99.66514739298002,0,0,0.686003125987563,0.0007570096426364038,0.0
2024-03-01 18:25:00,89.66514739298002,0,0,0.7838880890218956,0.0006231718272665579,0.0
2024-03-01 18:30:00,91.66514739298002,0,0,0.9910003485726839,0.00211868290220983,0.0
2024-03-01 18:35:00,131.66514739298003,0,0,0.9917052329180949,0.0006348676933919566,0.0
2024-03-01 18:40:00,76.66514739298002,0,0,0.6803868040233673,0.0006070032550342081,0.0
2024-03-01 18:45:00,55.665147392980025,0,0,0.6169833769199582,0.0004025667395836163,0.0
2024-03-01 18:50:00,83.66514739298002,0,0,0.5899607318153601,0.00047801708664734936,0.0
2024-03-01 18:55:00,87.66514739298002,0,0,0.6249516524290714,0.0005484466735661143,0.0
2024-03-01 19:00:00,85.95804061179348,0,0,0.637510163325401,0.0005115681279423048,0.0
2024-03-01 19:05:00,88.95804061179348,0,0,0.7045094642501258,0.0007683153907624192,0.0
2024-03-01 19:10:00,82.95804061179348,0,0,0.8281856682143058,0.0009210528084052306,0.0
2024-03-01 19:15:00,77.95804061179348,0,0,0.7455116776251713,0.00047186438793066346,0.0
2024-03-01 19:20:00,104.95804061179348,0,0,0.6291435023359011,0.0005063583940124962,0.0
2024-03-01 19:25:00,73.95804061179348,0,0,0.6117591037867507,0.0003968232860883146,0.0
2024-03-01 19:30:00,81.95804061179348,0,0,0.6094448735352019,0.0004698904669260752,0.0
2024-03-01 19:35:00,94.95804061179348,0,0,0.6786923121944017,0.0006550510244208924,0.0
2024-03-01 19:40:00,117.95804061179348,0,0,0.6803218854392792,0.00044500834357293523,0.0
2024-03-01 19:45:00,63.95804061179348,0,0,0.6146521198315752,0.00041442406294562125,0.0
2024-03-01 19:50:00,104.95804061179348,0,0,0.6869380613193912,0.000712551311342451,0.0
2024-03-01 19:55:00,114.95804061179348,0,0,0.9976714733461014,0.03578377604863469,0.0
2024-03-01 20:00:00,88.29912198919558,0,1,0.9999403451480626,0.02499657716161723,0.0
2024-03-01 20:05:00,93.29912198919558,0,0,0.9551016450532377,0.0005481533048246336,0.0
2024-03-01 20:10:00,103.29912198919558,0,0,0.6986779764233808,0.0007881512711850468,0.0
2024-03-01 20:15:00,70.29912198919558,0,0,0.7005579183173034,0.0007075073968002732,0.0
2024-03-01 20:20:00,84.29912198919558,0,0,0.6967090611825123,0.00044940402901068327,0.0
2024-03-01 20:25:00,92.29912198919558,0,0,0.6956996209862454,0.0006359379452403601,0.0
2024-03-01 20:30:00,59.299121989195584,0,0,0.6994110333869825,0.0007544141966076568,0.0
2024-03-01 20:35:00,71.29912198919558,0,0,0.7013776879063911,0.0008028787818039046,0.0
2024-03-01 20:40:00,60.299121989195584,0,0,0.6969163481688312,0.00037371052825823975,0.0
2024-03-01 20:45:00,79.29912198919558,0,0,0.6920480917913321,0.00041845374945548335,0.0
2024-03-01 20:50:00,76.29912198919558,0,0,0.6936776557986675,0.00048283998223811267,0.0
2024-03-01 20:55:00,52.299121989195584,0,0,0.6933074802431436,0.00037105445953575835,0.0
2024-03-01 21:00:00,72.66514739298002,0,0,0.6934960890735749,0.00037567997488632956,0.0
2024-03-01 21:05:00,82.66514739298002,0,0,0.6949300142094634,0.00047277750972962083,0.0
2024-03-01 21:10:00,67.66514739298002,0,0,0.6957016989446165,0.0004234405633478916,0.0
2024-03-01 21:15:00,72.66514739298002,0,0,0.7018748690552394,0.0009999082374316196,0.0
2024-03-01 21:20:00,90.66514739298002,0,0,0.7071877371259234,0.0008646817320839898,0.0
2024-03-01 21:25:00,73.66514739298002,0,0,0.6997237737574777,0.0004076161887725909,0.0
2024-03-01 21:30:00,72.66514739298002,0,0,0.6998224367310673,0.0008999282489193779,0.0
2024-03-01 21:35:00,74.66514739298002,0,0,0.7024509244419359,0.0006013896222959188,0.0
2024-03-01 21:40:00,75.66514739298002,0,0,0.6977253650169879,0.0004998679983581207,0.0
2024-03-01 21:45:00,53.665147392980025,0,0,0.6997965492643288,0.0007863093337198901,0.0
2024-03-01 21:50:00,65.66514739298002,0,0,0.6992127066530767,0.0004500779248255611,0.0
2024-03-01 21:55:00,74.66514739298002,0,0,0.6950290381338593,0.0004619095836839023,0.0
2024-03-01 22:00:00,52.031172796764466,0,0,0.6944567400116303,0.0003998744006561209,0.0
2024-03-01 22:05:00,65.03117279676445,0,0,0.6965010059618837,0.0006206279410451243,0.0
2024-03-01 22:10:00,66.03117279676445,0,0,0.6973920527676913,0.00047190804261354984,0.0
2024-03-01 22:15:00,59.031172796764466,0,0,0.6939078493695895,0.00034067132843586197,0.0
2024-03-01 22:20:00,69.03117279676445,0,0,0.6938635067807606,0.00044956423769537495,0.0
2024-03-01 22:25:00,59.031172796764466,0,0,0.7060102249479707,0.00034464006928417264,0.0
2024-03-01 22:30:00,65.03117279676445,0,0,0.7897053492952687,0.0008698254440393724,0.0
2024-03-01 22:35:00,68.03117279676445,0,0,0.8495463939060555,0.00046219256559109376,0.0
2024-03-01 22:40:00,63.03117279676446,0,0,0.6464242664195677,0.00044243484702349064,0.0
2024-03-01 22:45:00,55.031172796764466,0,0,0.6525121783328789,0.0004603961035354943,0.0
2024-03-01 22:50:00,78.03117279676445,0,0,0.7029345125639589,0.000550955761633416,0.0
2024-03-01 22:55:00,60.031172796764466,0,0,0.6626330597705739,0.00036019046757488027,0.0
2024-03-01 23:00:00,49.37225417416657,0,0,0.5970160829099052,0.00037514635664723456,0.0
2024-03-01 23:05:00,69.37225417416656,0,0,0.6843538629562416,0.0005438166041579503,0.0
2024-03-01 23:10:00,62.37225417416657,0,0,0.6878862972530224,0.00038255876616744483,0.0
2024-03-01 23:15:00,85.37225417416656,0,0,0.6222284381860479,0.0004089129986062797,0.0
2024-03-01 23:20:00,71.37225417416656,0,0,0.6324705363127034,0.0003981998899628632,0.0
2024-03-01 23:25:00,77.37225417416656,0,0,0.628775171434224,0.000403960587191807,0.0
2024-03-01 23:30:00,56.37225417416657,0,0,0.616614141013124,0.0003698853960491644,0.0
2024-03-01 23:35:00,68.37225417416656,0,0,0.6203555517653541,0.0004069459775137805,0.0
2024-03-01 23:40:00,64.37225417416656,0,0,0.6514566160050304,0.00043890250015448594,0.0
2024-03-01 23:45:00,59.37225417416657,0,0,0.6524411074469495,0.0003917906887656569,0.0
2024-03-01 23:50:00,52.37225417416657,0,0,0.6364690100638083,0.0003962960126439321,0.0
2024-03-01 23:55:00,50.37225417416657,0,0,0.6217566122737185,0.00036139063856009435,0.0
2024-03-02 00:00:00,57.802551153861856,0,0,0.678775662496029,0.0004797705320395099,0.0
2024-03-02 00:05:00,78.80255115386186,0,0,0.9697205835737126,0.0009113481857115725,0.0
2024-03-02 00:10:00,79.80255115386186,0,0,0.9685277759896891,0.00047210474038179655,0.0
2024-03-02 00:15:00,57.802551153861856,0,0,0.7559351826088868,0.00046148831771011014,0.0
2024-03-02 00:20:00,57.802551153861856,0,0,0.9627421201602127,0.0009496441970934621,0.0
2024-03-02 00:25:00,70.80255115386186,0,0,0.9418827249499442,0.0003804373453312995,0.0
